Time	UTC	DRONERACE_DEBUG:detection_cnt	DRONERACE_DEBUG:vy_sp	DRONERACE_DEBUG:vx_sp	DRONERACE_DEBUG:y_sp	DRONERACE_DEBUG:x_sp	DRONERACE_DEBUG:vy_est	DRONERACE_DEBUG:vx_est	DRONERACE_DEBUG:y_est	DRONERACE_DEBUG:x_est	DRONERACE_DEBUG:y_pre	DRONERACE_DEBUG:x_pre	DRONERACE_DEBUG:vy_OT	DRONERACE_DEBUG:vx_OT	DRONERACE_DEBUG:y_OT	DRONERACE_DEBUG:x_OT	DRONERACE_DEBUG:psi	DRONERACE_DEBUG:theta	DRONERACE_DEBUG:phi	DRONERACE_DEBUG:vision_position_y	DRONERACE_DEBUG:vision_position_x	DRONERACE_DEBUG:heart_beat
44.535	13:22:46.535	0	0.	0.	0.	5.	-11.387387	33.499489	-2908.2	4149.	-2908.2	4149.	0.289999	0.699999	0.3	1.2	0.619952	-0.203302	-0.049317	0.	0.	155
44.542	13:22:46.542	0	0.	0.	0.	5.	-11.371438	33.50602	-2908.2	4149.2	-2908.2	4149.2	0.199999	0.629999	0.3	1.2	0.620521	-0.206387	-0.049965	0.	0.	155
44.544	13:22:46.544	0	0.	0.	0.	5.	-11.350287	33.51469	-2908.3	4149.5	-2908.3	4149.5	0.199999	0.629999	0.3	1.2	0.619769	-0.210204	-0.050336	0.	0.	155
44.546	13:22:46.546	0	0.	0.	0.	5.	-11.329266	33.523319	-2908.4	4149.7	-2908.4	4149.7	0.199999	0.629999	0.3	1.2	0.620894	-0.214396	-0.048536	0.	0.	155
44.555	13:22:46.555	0	0.	0.	0.	5.	-11.303053	33.534065	-2908.5	4150.1	-2908.5	4150.1	0.199999	0.629999	0.3	1.2	0.619595	-0.21897	-0.04542	0.	0.	155
44.562	13:22:46.562	0	0.	0.	0.	5.	-11.282423	33.542583	-2908.6	4150.3	-2908.6	4150.3	0.199999	0.629999	0.3	1.2	0.617812	-0.222285	-0.043636	0.	0.	155
44.570	13:22:46.570	0	0.	0.	0.	5.	-11.262202	33.551018	-2908.7	4150.6	-2908.7	4150.6	0.199999	0.629999	0.3	1.3	0.61572	-0.226542	-0.040795	0.	0.	155
44.587	13:22:46.587	0	0.	0.	0.	5.	-11.242078	33.559414	-2908.8	4150.9	-2908.8	4150.9	0.199999	0.629999	0.3	1.3	0.616248	-0.230402	-0.037543	0.	0.	155
44.805	13:22:46.805	0	0.	0.	0.	5.	-11.202291	33.576065	-2908.9	4151.4	-2908.9	4151.4	0.199999	0.629999	0.3	1.3	0.614053	-0.235257	-0.033152	0.	0.	155
44.807	13:22:46.807	0	0.	0.	0.	5.	-11.182802	33.58429	-2909.	4151.6	-2909.	4151.6	0.199999	0.629999	0.3	1.3	0.613232	-0.237141	-0.028208	0.	0.	155
44.809	13:22:46.809	0	0.	0.	0.	5.	-11.163409	33.592484	-2909.1	4151.9	-2909.1	4151.9	0.199999	0.629999	0.3	1.3	0.612918	-0.237643	-0.023494	0.	0.	155
44.825	13:22:46.825	0	0.	0.	0.	5.	-11.08799	33.624676	-2909.5	4152.9	-2909.5	4152.9	0.289999	0.719999	0.4	1.4	0.608398	-0.232497	-0.005333	0.	0.	155
44.827	13:22:46.827	0	0.	0.	0.	5.	-11.069925	33.632538	-2909.6	4153.2	-2909.6	4153.2	0.289999	0.719999	0.4	1.4	0.604871	-0.229612	-0.002445	0.	0.	155
44.828	13:22:46.828	0	0.	0.	0.	5.	-10.747582	33.774834	-2911.2	4158.2	-2911.2	4158.2	0.669998	1.499998	0.4	1.6	0.606633	-0.187312	0.008823	0.	0.	155
44.830	13:22:46.830	0	0.	0.	0.	5.	-10.730815	33.78212	-2911.3	4158.5	-2911.3	4158.5	0.679998	1.529997	0.5	1.6	0.60591	-0.187436	0.008513	0.	0.	155
44.832	13:22:46.832	0	0.	0.	0.	5.	-10.714024	33.789387	-2911.3	4158.7	-2911.3	4158.7	0.679998	1.529997	0.5	1.6	0.607851	-0.186069	0.004286	0.	0.	155
44.839	13:22:46.839	0	0.	0.	0.	5.	-10.697152	33.796658	-2911.4	4159.	-2911.4	4159.	0.679998	1.529997	0.5	1.6	0.608212	-0.185138	0.000559	0.	0.	155
44.840	13:22:46.840	0	0.	0.	0.	5.	-10.684442	33.802109	-2911.5	4159.2	-2911.5	4159.2	0.679998	1.529997	0.5	1.6	0.609881	-0.1847	-0.002974	0.	0.	155
44.853	13:22:46.853	0	0.	0.	0.	5.	-10.667352	33.809387	-2911.6	4159.5	-2911.6	4159.5	0.729998	1.579998	0.5	1.7	0.611492	-0.184275	-0.00608	0.	0.	155
44.872	13:22:46.872	0	0.	0.	0.	5.	-10.645767	33.818501	-2911.7	4159.8	-2911.7	4159.8	0.729998	1.579998	0.5	1.7	0.612852	-0.183151	-0.009871	0.	0.	155
44.874	13:22:46.874	0	0.	0.	0.	5.	-10.632693	33.823978	-2911.7	4160.	-2911.7	4160.	0.729998	1.579998	0.5	1.7	0.614645	-0.183178	-0.014062	0.	0.	155
44.875	13:22:46.875	0	0.	0.	0.	5.	-10.61521	33.831276	-2911.8	4160.3	-2911.8	4160.3	0.729998	1.579998	0.5	1.7	0.614433	-0.18447	-0.014644	0.	0.	155
44.888	13:22:46.888	0	0.	0.	0.	5.	-10.593447	33.840359	-2911.9	4160.6	-2911.9	4160.6	0.799999	1.629997	0.5	1.7	0.61529	-0.184579	-0.016582	0.	0.	155
44.889	13:22:46.889	0	0.	0.	0.	5.	-10.580358	33.845802	-2912.	4160.8	-2912.	4160.8	0.799999	1.629997	0.5	1.7	0.614795	-0.185091	-0.017578	0.	0.	155
44.891	13:22:46.891	0	0.	0.	0.	5.	-10.558709	33.854824	-2912.1	4161.1	-2912.1	4161.1	0.799999	1.629997	0.5	1.7	0.615786	-0.187063	-0.016155	0.	0.	155
45.107	13:22:47.107	0	0.	0.	0.	5.	-10.541352	33.86203	-2912.2	4161.4	-2912.2	4161.4	0.799999	1.629997	0.5	1.7	0.615697	-0.189611	-0.014921	0.	0.	155
45.109	13:22:47.109	0	0.	0.	0.	5.	-10.524152	33.86919	-2912.3	4161.6	-2912.3	4161.6	0.799999	1.629997	0.5	1.8	0.615087	-0.192159	-0.014989	0.	0.	155
45.111	13:22:47.111	0	0.	0.	0.	5.	-10.51138	33.874527	-2912.3	4161.8	-2912.3	4161.8	0.799999	1.629997	0.5	1.8	0.614574	-0.195342	-0.013424	0.	0.	155
45.113	13:22:47.113	0	0.	0.	0.	5.	-10.490186	33.883392	-2912.4	4162.2	-2912.4	4162.2	0.799999	1.629997	0.5	1.8	0.613858	-0.19807	-0.013014	0.	0.	155
45.114	13:22:47.114	0	0.	0.	0.	5.	-10.473489	33.890423	-2912.5	4162.4	-2912.5	4162.4	0.799999	1.629997	0.5	1.8	0.612936	-0.2	-0.014079	0.	0.	155
45.115	13:22:47.115	0	0.	0.	0.	5.	-10.461038	33.895668	-2912.6	4162.6	-2912.6	4162.6	0.799999	1.629997	0.5	1.8	0.612825	-0.203148	-0.012827	0.	0.	155
45.116	13:22:47.116	0	0.	0.	0.	5.	-10.440495	33.904358	-2912.7	4163.	-2912.7	4163.	0.719999	1.459997	0.6	1.8	0.611411	-0.206169	-0.00973	0.	0.	155
45.117	13:22:47.117	0	0.	0.	0.	5.	-10.428236	33.909546	-2912.7	4163.2	-2912.7	4163.2	0.719999	1.459997	0.6	1.8	0.611821	-0.206787	-0.007951	0.	0.	155
45.122	13:22:47.122	0	0.	0.	0.	5.	-10.108747	34.048058	-2914.4	4168.8	-2914.4	4168.8	0.989998	1.869997	0.7	2.1	0.611775	-0.159551	-0.031354	0.	0.	155
45.124	13:22:47.124	0	0.	0.	0.	5.	-10.093591	34.054432	-2914.5	4169.1	-2914.5	4169.1	0.989998	1.869997	0.7	2.1	0.613385	-0.159241	-0.037292	0.	0.	155
45.149	13:22:47.149	0	0.	0.	0.	5.	-10.078436	34.060791	-2914.6	4169.4	-2914.6	4169.4	0.989998	1.869997	0.7	2.1	0.613213	-0.1585	-0.041251	0.	0.	155
45.153	13:22:47.153	0	0.	0.	0.	5.	-10.048219	34.07346	-2914.7	4169.9	-2914.7	4169.9	1.019999	1.909998	0.8	2.2	0.612908	-0.155657	-0.047416	0.	0.	155
45.157	13:22:47.157	0	0.	0.	0.	5.	-10.036905	34.078186	-2914.8	4170.1	-2914.8	4170.1	1.019999	1.909998	0.8	2.2	0.613958	-0.152587	-0.049806	0.	0.	155
45.169	13:22:47.169	0	0.	0.	0.	5.	-10.021849	34.084476	-2914.9	4170.3	-2914.9	4170.3	1.019999	1.909998	0.8	2.2	0.613194	-0.148579	-0.050073	0.	0.	155
45.171	13:22:47.171	0	0.	0.	0.	5.	-10.006959	34.090721	-2915.	4170.6	-2915.	4170.6	1.019999	1.909998	0.8	2.2	0.613459	-0.143443	-0.049869	0.	0.	155
45.182	13:22:47.182	0	0.	0.	0.	5.	-9.992194	34.096928	-2915.	4170.9	-2915.	4170.9	1.019999	1.909998	0.8	2.2	0.611898	-0.13539	-0.048923	0.	0.	155
45.198	13:22:47.198	0	0.	0.	0.	5.	-9.974075	34.10461	-2915.1	4171.2	-2915.1	4171.2	1.019999	1.909998	0.8	2.2	0.611407	-0.126497	-0.047036	0.	0.	155
45.200	13:22:47.200	0	0.	0.	0.	5.	-9.963224	34.109207	-2915.2	4171.4	-2915.2	4171.4	1.019999	1.909998	0.8	2.2	0.610243	-0.115969	-0.045409	0.	0.	155
45.423	13:22:47.423	0	0.	0.	0.	5.	-9.931519	34.122791	-2915.4	4172.	-2915.4	4172.	0.889997	1.679998	0.8	2.3	0.607572	-0.090333	-0.041632	0.	0.	155
45.425	13:22:47.425	0	0.	0.	0.	5.	-9.921255	34.127251	-2915.4	4172.2	-2915.4	4172.2	0.889997	1.679998	0.8	2.3	0.606232	-0.074751	-0.040027	0.	0.	155
45.426	13:22:47.426	0	0.	0.	0.	5.	-9.907784	34.133148	-2915.5	4172.5	-2915.5	4172.5	0.889997	1.679998	0.8	2.3	0.606533	-0.058753	-0.039376	0.	0.	155
45.427	13:22:47.427	0	0.	0.	0.	5.	-9.890959	34.140499	-2915.6	4172.8	-2915.6	4172.8	0.889997	1.679998	0.8	2.3	0.605494	-0.042127	-0.040404	0.	0.	155
45.428	13:22:47.428	0	0.	0.	0.	5.	-9.877722	34.14632	-2915.7	4173.1	-2915.7	4173.1	0.999998	1.919998	0.8	2.4	0.604599	-0.023867	-0.040918	0.	0.	155
45.429	13:22:47.429	0	0.	0.	0.	5.	-9.868038	34.150635	-2915.7	4173.3	-2915.7	4173.3	0.999998	1.919998	0.8	2.4	0.602595	-0.007039	-0.041113	0.	0.	155
45.431	13:22:47.431	0	0.	0.	0.	5.	-9.85212	34.157768	-2915.8	4173.6	-2915.8	4173.6	0.999998	1.919998	0.8	2.4	0.601583	0.011719	-0.043117	0.	0.	155
45.435	13:22:47.435	0	0.	0.	0.	5.	-9.608093	34.276154	-2917.6	4179.8	-2917.6	4179.8	0.909998	1.689997	1.	2.7	0.598777	0.741941	-0.00058	0.	0.	155
45.436	13:22:47.436	0	0.	0.	0.	5.	-9.596588	34.281334	-2917.7	4180.	-2917.7	4180.	0.629999	1.079998	1.	2.7	0.602143	0.76877	-0.004843	0.	0.	155
45.481	13:22:47.481	0	0.	0.	0.	5.	-9.584706	34.286568	-2917.7	4180.3	-2917.7	4180.3	0.629999	1.079998	1.	2.7	0.605132	0.792829	-0.008524	0.	0.	155
45.482	13:22:47.482	0	0.	0.	0.	5.	-9.572369	34.291874	-2917.8	4180.6	-2917.8	4180.6	0.629999	1.079998	1.	2.7	0.60758	0.813661	-0.014046	0.	0.	155
45.484	13:22:47.484	0	0.	0.	0.	5.	-9.563114	34.295849	-2917.9	4180.8	-2917.9	4180.8	0.629999	1.079998	1.	2.7	0.609187	0.831509	-0.017862	0.	0.	155
45.487	13:22:47.487	0	0.	0.	0.	5.	-9.534499	34.30788	-2918.	4181.4	-2918.	4181.4	0.779999	1.129997	1.1	2.7	0.611761	0.860328	-0.028272	0.	0.	155
45.493	13:22:47.493	0	0.	0.	0.	5.	-9.508272	34.318653	-2918.2	4181.9	-2918.2	4181.9	0.779999	1.129997	1.1	2.7	0.615883	0.879925	-0.034694	0.	0.	155
45.507	13:22:47.507	0	0.	0.	0.	5.	-9.494915	34.324066	-2918.3	4182.2	-2918.3	4182.2	0.779999	1.129997	1.1	2.7	0.616464	0.886561	-0.03643	0.	0.	155
45.512	13:22:47.512	0	0.	0.	0.	5.	-9.481593	34.329464	-2918.3	4182.4	-2918.3	4182.4	0.779999	1.129997	1.1	2.8	0.616439	0.892083	-0.038525	0.	0.	155
45.720	13:22:47.720	0	0.	0.	0.	5.	-9.471514	34.333515	-2918.4	4182.6	-2918.4	4182.6	0.779999	1.129997	1.1	2.8	0.617958	0.896194	-0.039744	0.	0.	155
45.723	13:22:47.723	0	0.	0.	0.	5.	-9.454889	34.340225	-2918.5	4183.	-2918.5	4183.	0.779999	1.129997	1.1	2.8	0.617447	0.89871	-0.039271	0.	0.	155
45.726	13:22:47.726	0	0.	0.	0.	5.	-9.427708	34.351017	-2918.6	4183.5	-2918.6	4183.5	0.579998	0.689999	1.1	2.8	0.621428	0.90157	-0.035643	0.	0.	155
45.729	13:22:47.729	0	0.	0.	0.	5.	-9.414142	34.356392	-2918.7	4183.8	-2918.7	4183.8	0.579998	0.689999	1.1	2.8	0.619562	0.902751	-0.035893	0.	0.	155
45.731	13:22:47.731	0	0.	0.	0.	5.	-9.40082	34.361713	-2918.8	4184.	-2918.8	4184.	0.579998	0.689999	1.1	2.8	0.619721	0.904033	-0.034071	0.	0.	155
45.732	13:22:47.732	0	0.	0.	0.	5.	-9.144148	34.472248	-2920.4	4190.2	-2920.4	4190.2	0.23	0.08	1.2	2.8	0.605793	0.898428	-0.061434	0.	0.	155
45.746	13:22:47.746	0	0.	0.	0.	5.	-9.133638	34.476814	-2920.5	4190.5	-2920.5	4190.5	0.23	0.08	1.2	2.8	0.605501	0.895396	-0.065379	0.	0.	155
45.751	13:22:47.751	0	0.	0.	0.	5.	-9.123011	34.481388	-2920.6	4190.8	-2920.6	4190.8	0.23	0.08	1.2	2.8	0.609673	0.893153	-0.066186	0.	0.	155
45.768	13:22:47.768	0	0.	0.	0.	5.	-9.111853	34.486046	-2920.6	4191.1	-2920.6	4191.1	0.059999	-0.199999	1.2	2.8	0.612872	0.890238	-0.068266	0.	0.	155
45.784	13:22:47.784	0	0.	0.	0.	5.	-9.100307	34.490761	-2920.7	4191.3	-2920.7	4191.3	0.059999	-0.199999	1.2	2.8	0.616175	0.888301	-0.070155	0.	0.	155
45.785	13:22:47.785	0	0.	0.	0.	5.	-9.088496	34.495506	-2920.8	4191.6	-2920.8	4191.6	0.059999	-0.199999	1.2	2.7	0.61805	0.886078	-0.07421	0.	0.	155
45.787	13:22:47.787	0	0.	0.	0.	5.	-9.076672	34.500248	-2920.9	4191.9	-2920.9	4191.9	0.059999	-0.199999	1.2	2.7	0.617688	0.88338	-0.078713	0.	0.	155
45.808	13:22:47.808	0	0.	0.	0.	5.	-9.055807	34.508549	-2921.	4192.3	-2921.	4192.3	0.059999	-0.199999	1.2	2.7	0.621225	0.877887	-0.083433	0.	0.	155
45.810	13:22:47.810	0	0.	0.	0.	5.	-9.043358	34.513367	-2921.1	4192.6	-2921.1	4192.6	0.059999	-0.199999	1.2	2.7	0.623808	0.874191	-0.084907	0.	0.	155
45.825	13:22:47.825	0	0.	0.	0.	5.	-9.027424	34.519428	-2921.1	4192.9	-2921.1	4192.9	0.059999	-0.199999	1.2	2.7	0.626023	0.87059	-0.086069	0.	0.	155
46.028	13:22:48.028	0	0.	0.	0.	5.	-9.017793	34.523071	-2921.2	4193.1	-2921.2	4193.1	0.059999	-0.199999	1.2	2.7	0.627667	0.866418	-0.086065	0.	0.	155
46.030	13:22:48.030	0	0.	0.	0.	5.	-9.001473	34.529171	-2921.3	4193.5	-2921.3	4193.5	0.059999	-0.199999	1.2	2.7	0.628315	0.860624	-0.085882	0.	0.	155
46.031	13:22:48.031	0	0.	0.	0.	5.	-8.988136	34.534084	-2921.4	4193.7	-2921.4	4193.7	0.059999	-0.199999	1.2	2.7	0.631733	0.855475	-0.084633	0.	0.	155
46.032	13:22:48.032	0	0.	0.	0.	5.	-8.977962	34.537788	-2921.4	4193.9	-2921.4	4193.9	-0.019999	-0.769999	1.2	2.6	0.632844	0.85008	-0.084349	0.	0.	155
46.037	13:22:48.037	0	0.	0.	0.	5.	-8.933158	34.553864	-2921.6	4194.8	-2921.6	4194.8	-0.019999	-0.769999	1.2	2.6	0.636613	0.831515	-0.080213	0.	0.	155
46.051	13:22:48.051	0	0.	0.	0.	5.	-8.919159	34.558819	-2921.7	4195.1	-2921.7	4195.1	-0.16	-1.679998	1.2	2.6	0.637166	0.824925	-0.079098	0.	0.	155
46.055	13:22:48.055	0	0.	0.	0.	5.	-8.627659	34.659977	-2923.1	4200.8	-2923.1	4200.8	-0.589998	-2.709997	1.1	2.2	0.652014	0.801301	-0.107188	0.	0.	155
46.056	13:22:48.056	0	0.	0.	0.	5.	-8.612522	34.664848	-2923.2	4201.	-2923.2	4201.	-0.589998	-2.709997	1.1	2.2	0.654775	0.795877	-0.110079	0.	0.	155
46.058	13:22:48.058	0	0.	0.	0.	5.	-8.597302	34.66972	-2923.3	4201.3	-2923.3	4201.3	-0.589998	-2.709997	1.1	2.2	0.655072	0.789963	-0.112295	0.	0.	155
46.062	13:22:48.062	0	0.	0.	0.	5.	-8.585715	34.673389	-2923.3	4201.5	-2923.3	4201.5	-0.589998	-2.709997	1.1	2.2	0.658492	0.782977	-0.110307	0.	0.	155
46.070	13:22:48.070	0	0.	0.	0.	5.	-8.565701	34.679581	-2923.4	4201.9	-2923.4	4201.9	-0.589998	-2.709997	1.1	2.2	0.664758	0.776099	-0.109315	0.	0.	155
46.087	13:22:48.087	0	0.	0.	0.	5.	-8.553249	34.683338	-2923.5	4202.1	-2923.5	4202.1	-0.589998	-2.709997	1.1	2.1	0.667985	0.768982	-0.108391	0.	0.	155
46.095	13:22:48.095	0	0.	0.	0.	5.	-8.53628	34.688381	-2923.5	4202.3	-2923.5	4202.3	-0.589998	-2.709997	1.1	2.1	0.668748	0.76198	-0.109071	0.	0.	155
46.107	13:22:48.107	0	0.	0.	0.	5.	-8.515091	34.694668	-2923.6	4202.7	-2923.6	4202.7	-0.589998	-2.709997	1.1	2.1	0.669579	0.75569	-0.109703	0.	0.	155
46.110	13:22:48.110	0	0.	0.	0.	5.	-8.497997	34.699699	-2923.7	4202.9	-2923.7	4202.9	-0.589998	-2.709997	1.1	2.1	0.672746	0.750587	-0.109256	0.	0.	155
46.116	13:22:48.116	0	0.	0.	0.	5.	-8.480527	34.704762	-2923.7	4203.2	-2923.7	4203.2	-0.619999	-2.659996	1.1	2.	0.67552	0.745757	-0.109161	0.	0.	155
46.117	13:22:48.117	0	0.	0.	0.	5.	-8.462827	34.709835	-2923.8	4203.5	-2923.8	4203.5	-0.619999	-2.659996	1.1	2.	0.676021	0.741279	-0.110228	0.	0.	155
46.128	13:22:48.128	0	0.	0.	0.	5.	-8.449594	34.713631	-2923.9	4203.7	-2923.9	4203.7	-0.619999	-2.659996	1.1	2.	0.675701	0.737074	-0.110602	0.	0.	155
46.338	13:22:48.338	0	0.	0.	0.	5.	-8.427667	34.719925	-2923.9	4204.	-2923.9	4204.	-0.619999	-2.659996	1.1	2.	0.676788	0.734594	-0.109446	0.	0.	155
46.340	13:22:48.340	0	0.	0.	0.	5.	-8.410004	34.72496	-2924.	4204.3	-2924.	4204.3	-0.819998	-3.249996	1.	1.9	0.678269	0.732625	-0.109133	0.	0.	155
46.343	13:22:48.343	0	0.	0.	0.	5.	-8.392195	34.729996	-2924.1	4204.6	-2924.1	4204.6	-0.819998	-3.249996	1.	1.9	0.679316	0.73164	-0.110657	0.	0.	155
46.345	13:22:48.345	0	0.	0.	0.	5.	-8.374334	34.735027	-2924.1	4204.8	-2924.1	4204.8	-0.819998	-3.249996	1.	1.9	0.679836	0.730328	-0.111128	0.	0.	155
46.347	13:22:48.347	0	0.	0.	0.	5.	-8.360967	34.738792	-2924.2	4205.	-2924.2	4205.	-0.819998	-3.249996	1.	1.9	0.680364	0.728948	-0.109877	0.	0.	155
46.349	13:22:48.349	0	0.	0.	0.	5.	-8.343101	34.743797	-2924.3	4205.3	-2924.3	4205.3	-0.909998	-3.469995	1.	1.8	0.68154	0.727402	-0.108441	0.	0.	155
46.355	13:22:48.355	0	0.	0.	0.	5.	-8.320725	34.750046	-2924.3	4205.7	-2924.3	4205.7	-0.909998	-3.469995	1.	1.8	0.681396	0.728118	-0.109158	0.	0.	155
46.357	13:22:48.357	0	0.	0.	0.	5.	-8.303046	34.755013	-2924.4	4205.9	-2924.4	4205.9	-0.909998	-3.469995	1.	1.8	0.679705	0.727056	-0.110775	0.	0.	155
46.359	13:22:48.359	0	0.	0.	0.	5.	-7.978909	34.842003	-2925.5	4210.7	-2925.5	4210.7	-1.249998	-4.089994	0.9	1.3	0.71372	0.50432	-0.106639	0.	0.	155
46.360	13:22:48.360	0	0.	0.	0.	5.	-7.952064	34.848309	-2925.6	4211.1	-2925.6	4211.1	-1.249998	-4.089994	0.9	1.3	0.720939	0.466096	-0.108597	0.	0.	155
46.362	13:22:48.362	0	0.	0.	0.	5.	-7.929701	34.853397	-2925.7	4211.4	-2925.7	4211.4	-1.319998	-4.199995	0.8	1.1	0.725675	0.422826	-0.111145	0.	0.	155
46.386	13:22:48.386	0	0.	0.	0.	5.	-7.906737	34.858505	-2925.7	4211.6	-2925.7	4211.6	-1.319998	-4.199995	0.8	1.1	0.731697	0.377296	-0.113319	0.	0.	155
46.391	13:22:48.391	0	0.	0.	0.	5.	-7.858366	34.868805	-2925.9	4212.2	-2925.9	4212.2	-1.319998	-4.199995	0.8	1.1	0.743976	0.278848	-0.120591	0.	0.	155
46.392	13:22:48.392	0	0.	0.	0.	5.	-7.833004	34.873981	-2925.9	4212.4	-2925.9	4212.4	-1.319998	-4.199995	0.8	1.1	0.750471	0.22792	-0.124526	0.	0.	155
46.408	13:22:48.408	0	0.	0.	0.	5.	-7.806674	34.879173	-2926.	4212.7	-2926.	4212.7	-1.319998	-4.199995	0.8	1.	0.758859	0.177815	-0.128248	0.	0.	155
46.409	13:22:48.409	0	0.	0.	0.	5.	-7.786219	34.883076	-2926.	4212.9	-2926.	4212.9	-1.319998	-4.199995	0.8	1.	0.7664	0.127851	-0.133436	0.	0.	155
46.415	13:22:48.415	0	0.	0.	0.	5.	-7.75104	34.889576	-2926.1	4213.3	-2926.1	4213.3	-1.319998	-4.199995	0.8	1.	0.772495	0.078511	-0.138641	0.	0.	155
46.424	13:22:48.424	0	0.	0.	0.	5.	-7.722175	34.894764	-2926.2	4213.5	-2926.2	4213.5	-1.319998	-4.199995	0.8	1.	0.778143	0.031988	-0.1434	0.	0.	155
46.426	13:22:48.426	0	0.	0.	0.	5.	-7.692671	34.899933	-2926.2	4213.8	-2926.2	4213.8	-1.319998	-4.199995	0.8	1.	0.783456	-0.01117	-0.14908	0.	0.	155
46.436	13:22:48.436	0	0.	0.	0.	5.	-7.662493	34.905087	-2926.3	4214.1	-2926.3	4214.1	-1.229998	-3.729996	0.7	0.9	0.788985	-0.049703	-0.155331	0.	0.	155
46.644	13:22:48.644	0	0.	0.	0.	5.	-7.631654	34.910213	-2926.3	4214.4	-2926.3	4214.4	-1.229998	-3.729996	0.7	0.9	0.794451	-0.0839	-0.161755	0.	0.	155
46.647	13:22:48.647	0	0.	0.	0.	5.	-7.600127	34.915318	-2926.4	4214.6	-2926.4	4214.6	-1.229998	-3.729996	0.7	0.9	0.799646	-0.111744	-0.168047	0.	0.	155
46.649	13:22:48.649	0	0.	0.	0.	5.	-7.568112	34.920391	-2926.5	4214.9	-2926.5	4214.9	-1.229998	-3.729996	0.7	0.8	0.802694	-0.13567	-0.17312	0.	0.	155
46.651	13:22:48.651	0	0.	0.	0.	5.	-7.535907	34.925438	-2926.5	4215.2	-2926.5	4215.2	-1.229998	-3.729996	0.7	0.8	0.804837	-0.153619	-0.177295	0.	0.	155
46.653	13:22:48.653	0	0.	0.	0.	5.	-7.503687	34.930466	-2926.6	4215.5	-2926.6	4215.5	-1.229998	-3.729996	0.7	0.8	0.805755	-0.166788	-0.18064	0.	0.	155
46.654	13:22:48.654	0	0.	0.	0.	5.	-7.471355	34.935463	-2926.6	4215.7	-2926.6	4215.7	-1.229998	-3.729996	0.7	0.8	0.808283	-0.174778	-0.184156	0.	0.	155
46.655	13:22:48.655	0	0.	0.	0.	5.	-7.4389	34.940437	-2926.7	4216.	-2926.7	4216.	-1.059998	-3.059996	0.6	0.6	0.809266	-0.178994	-0.185958	0.	0.	155
46.656	13:22:48.656	0	0.	0.	0.	5.	-7.406503	34.945393	-2926.7	4216.3	-2926.7	4216.3	-1.059998	-3.059996	0.6	0.6	0.809013	-0.181848	-0.188253	0.	0.	155
46.657	13:22:48.657	0	0.	0.	0.	5.	-6.788685	35.040619	-2927.9	4221.7	-2927.9	4221.7	-1.319998	-3.349997	0.5	0.1	0.803873	-0.237455	-0.14616	0.	0.	155
46.657	13:22:48.657	0	0.	0.	0.	5.	-6.759708	35.0452	-2927.9	4222.	-2927.9	4222.	-1.279999	-3.199997	0.4	0.	0.802645	-0.229988	-0.14813	0.	0.	155
46.659	13:22:48.659	0	0.	0.	0.	5.	-6.731097	35.049767	-2928.	4222.3	-2928.	4222.3	-1.279999	-3.199997	0.4	0.	0.800357	-0.221472	-0.147853	0.	0.	155
46.697	13:22:48.697	0	0.	0.	0.	5.	-6.70281	35.054321	-2928.	4222.6	-2928.	4222.6	-1.279999	-3.199997	0.4	0.	0.799437	-0.210911	-0.146859	0.	0.	155
46.699	13:22:48.699	0	0.	0.	0.	5.	-6.674757	35.058857	-2928.1	4222.8	-2928.1	4222.8	-1.279999	-3.199997	0.4	0.	0.798344	-0.198568	-0.147058	0.	0.	155
46.700	13:22:48.700	0	0.	0.	0.	5.	-6.647027	35.063377	-2928.1	4223.1	-2928.1	4223.1	-1.279999	-3.199997	0.4	-0.	0.795848	-0.186464	-0.14762	0.	0.	155
46.702	13:22:48.702	0	0.	0.	0.	5.	-6.619871	35.067886	-2928.2	4223.4	-2928.2	4223.4	-1.279999	-3.199997	0.4	-0.	0.793511	-0.176451	-0.14601	0.	0.	155
46.704	13:22:48.704	0	0.	0.	0.	5.	-6.592944	35.07238	-2928.2	4223.7	-2928.2	4223.7	-1.279999	-3.199997	0.4	-0.	0.792578	-0.167159	-0.145636	0.	0.	155
46.705	13:22:48.705	0	0.	0.	0.	5.	-6.566307	35.076859	-2928.3	4223.9	-2928.3	4223.9	-1.279999	-3.199997	0.4	-0.	0.791519	-0.159241	-0.145796	0.	0.	155
46.712	13:22:48.712	0	0.	0.	0.	5.	-6.539849	35.081318	-2928.3	4224.2	-2928.3	4224.2	-0.759998	-1.849997	0.3	-0.1	0.790902	-0.153989	-0.14381	0.	0.	155
46.717	13:22:48.717	0	0.	0.	0.	5.	-6.513656	35.085762	-2928.4	4224.5	-2928.4	4224.5	-0.759998	-1.849997	0.3	-0.1	0.789808	-0.151396	-0.142447	0.	0.	155
46.740	13:22:48.740	0	0.	0.	0.	5.	-6.461895	35.094601	-2928.5	4225.	-2928.5	4225.	-0.759998	-1.849997	0.3	-0.1	0.788761	-0.152445	-0.140168	0.	0.	155
46.960	13:22:48.960	0	0.	0.	0.	5.	-6.384953	35.107723	-2928.6	4225.8	-2928.6	4225.8	-1.189999	-2.779997	0.3	-0.2	0.789384	-0.170688	-0.142204	0.	0.	155
